,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter17_cv_split5,0.9444444444444444,1.0,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter18_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter18_cv_split2,0.95,0.98,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter18_cv_split3,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter18_cv_split4,0.9,0.8400000000000001,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter18_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter19_cv_split1,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter19_cv_split2,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter19_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter19_cv_split4,0.95,0.9699999999999999,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter19_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter20_cv_split1,0.85,0.8200000000000001,1,2,0.5,8,9,1.0,0.9999999999999999,0,0,0.5,39,39
iter20_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter20_cv_split3,0.95,0.9400000000000001,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter20_cv_split4,0.9,0.89,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter20_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter21_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter21_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter21_cv_split3,0.85,0.8800000000000001,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter21_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter21_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter22_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter22_cv_split2,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter22_cv_split3,0.95,0.96,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter22_cv_split4,0.85,0.7799999999999999,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter22_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter23_cv_split1,0.9,0.88,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter23_cv_split2,0.95,1.0,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter23_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter23_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter23_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter24_cv_split1,0.95,0.9,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter24_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter24_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter24_cv_split4,0.85,0.84,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter24_cv_split5,0.8888888888888888,0.9876543209876544,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter25_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter25_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter25_cv_split3,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter25_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter25_cv_split5,0.9444444444444444,0.9012345679012346,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter26_cv_split1,0.75,0.8200000000000001,2,3,0.5,7,8,1.0,1.0,0,0,0.5,39,39
iter26_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter26_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter26_cv_split4,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter26_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter27_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter27_cv_split2,0.95,0.98,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter27_cv_split3,0.95,1.0,0,1,0.5,9,10,1.0,0.9999999999999999,0,0,0.5,39,39
iter27_cv_split4,0.8,0.8300000000000001,1,3,0.5,7,9,1.0,1.0,0,0,0.5,39,39
iter27_cv_split5,0.9444444444444444,0.888888888888889,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter28_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter28_cv_split2,0.95,0.96,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter28_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter28_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter28_cv_split5,0.9444444444444444,0.888888888888889,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter29_cv_split1,0.95,1.0,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter29_cv_split2,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter29_cv_split3,0.95,0.94,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter29_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter29_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter30_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter30_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter30_cv_split3,0.9,1.0,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter30_cv_split4,0.95,0.92,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter30_cv_split5,0.8888888888888888,0.9753086419753086,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter31_cv_split1,0.95,0.9500000000000001,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter31_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter31_cv_split3,0.95,0.9,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter31_cv_split4,0.95,0.99,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter31_cv_split5,0.7777777777777778,0.8641975308641975,1,3,0.5,6,8,1.0,1.0,0,0,0.5,40,40
iter32_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter32_cv_split2,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter32_cv_split3,0.95,0.9600000000000001,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter32_cv_split4,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter32_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter33_cv_split1,0.95,0.9900000000000001,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter33_cv_split2,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter33_cv_split3,0.95,1.0,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter33_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter33_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter34_cv_split1,0.95,1.0,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter34_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter34_cv_split3,0.9,0.89,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter34_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter34_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter35_cv_split1,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter35_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter35_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter35_cv_split4,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter35_cv_split5,0.9444444444444444,0.9753086419753086,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter36_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter36_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter36_cv_split3,0.95,0.9199999999999999,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter36_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter36_cv_split5,0.9444444444444444,0.9506172839506173,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter37_cv_split1,0.9,0.8800000000000001,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter37_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter37_cv_split3,0.95,0.99,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter37_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter37_cv_split5,0.9444444444444444,0.9506172839506173,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter38_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter38_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter38_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter38_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter38_cv_split5,0.8888888888888888,0.8271604938271605,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter39_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter39_cv_split2,0.95,0.9199999999999999,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter39_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter39_cv_split4,0.95,1.0,1,0,0.5,10,9,1.0,0.9999999999999999,0,0,0.5,39,39
iter39_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter40_cv_split1,0.95,0.9700000000000001,1,0,0.5,10,9,1.0,0.9999999999999999,0,0,0.5,39,39
iter40_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter40_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter40_cv_split4,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter40_cv_split5,0.9444444444444444,1.0,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter41_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter41_cv_split2,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter41_cv_split3,0.9,0.8,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter41_cv_split4,0.9,0.9199999999999999,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter41_cv_split5,0.9444444444444444,1.0,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter42_cv_split1,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter42_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter42_cv_split3,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter42_cv_split4,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter42_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,0.9999999999999999,0,0,0.5,40,40
iter43_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,0.9999999999999999,0,0,0.5,39,39
iter43_cv_split2,0.7,0.73,2,4,0.5,6,8,1.0,1.0,0,0,0.5,39,39
iter43_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,0.9999999999999999,0,0,0.5,39,39
iter43_cv_split4,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter43_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter44_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter44_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter44_cv_split3,0.95,0.99,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter44_cv_split4,0.85,0.7,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter44_cv_split5,0.9444444444444444,0.9259259259259259,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter45_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter45_cv_split2,0.85,0.9099999999999999,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter45_cv_split3,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter45_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter45_cv_split5,0.9444444444444444,1.0,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter46_cv_split1,0.95,1.0,0,1,0.5,9,10,1.0,0.9999999999999999,0,0,0.5,39,39
iter46_cv_split2,0.9,0.88,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter46_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter46_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter46_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter47_cv_split1,0.95,0.9099999999999999,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter47_cv_split2,0.95,1.0,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter47_cv_split3,0.95,0.9800000000000001,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter47_cv_split4,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter47_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter48_cv_split1,0.9,0.84,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter48_cv_split2,0.9,0.99,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter48_cv_split3,0.95,0.9,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter48_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,0.9999999999999999,0,0,0.5,39,39
iter48_cv_split5,0.9444444444444444,0.9876543209876543,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter49_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter49_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter49_cv_split3,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter49_cv_split4,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter49_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter50_cv_split1,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter50_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter50_cv_split3,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter50_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter50_cv_split5,0.8333333333333334,0.8271604938271605,1,2,0.5,7,8,1.0,1.0,0,0,0.5,40,40
iter51_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter51_cv_split2,0.95,0.99,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter51_cv_split3,0.95,0.99,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter51_cv_split4,0.7,0.7000000000000001,1,5,0.5,5,9,1.0,1.0,0,0,0.5,39,39
iter51_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter52_cv_split1,0.9,0.9700000000000001,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter52_cv_split2,0.95,0.9199999999999999,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter52_cv_split3,0.85,0.98,2,1,0.5,9,8,1.0,1.0,0,0,0.5,39,39
iter52_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter52_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter53_cv_split1,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter53_cv_split2,0.9,0.92,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter53_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter53_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter53_cv_split5,0.9444444444444444,1.0,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter54_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter54_cv_split2,0.9,0.98,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter54_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter54_cv_split4,0.9,0.87,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter54_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter55_cv_split1,0.95,0.97,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter55_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter55_cv_split3,0.85,0.8200000000000001,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter55_cv_split4,0.95,0.91,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter55_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter56_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter56_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter56_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter56_cv_split4,0.9,0.91,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter56_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
